21562,4
5216,4
5235,4
5236,4
5274,4
5371,4
5470,4
5684,4
5692,4
5767,4
5815,4
6201,4
6335,4
6583,4
6601,4
6952,4
6964,4
6970,4
7029,4
7049,4
7421,4
7427,4
7437,4
7541,4
7544,4
7555,4
7757,4
7818,4
7937,4
8068,4
8087,4
8212,4
8475,4
8636,4
8677,4
8777,4
8829,4
9012,4
9133,4
9158,4
9171,4
9417,4
9697,4
9728,4
9787,4
9905,4
10155,4
10183,4
10262,4
10632,4
10634,4
10688,4
10699,4
10754,4
10756,4
11059,4
11241,4
11413,4
11771,4
11787,4
12480,4
12628,4
12703,4
12706,4
12714,4
12748,4
12841,4
12875,4
13019,4
13255,4
13471,4
13482,4
13530,4
14417,4
14573,4
15026,4
15348,4
15391,4
15430,4
15680,4
15723,4
15753,4
15800,4
15822,4
15832,4
15833,4
15950,4
15969,4
15989,4
16112,4
16246,4
16294,4
16315,4
16324,4
105,5
758,5
1009,5
2270,5
2761,5
3040,5
7887,5
10524,5
11153,5
12570,5
12843,5
13834,5
14981,5
15540,5
15668,5
15896,5
15914,5
16739,6
17054,6
17771,6
17813,6
18186,6
1990,6
18389,6
2681,6
2688,6
2767,6
2973,6
3048,6
3332,6
19844,6
3556,6
3594,6
3609,6
20270,6
4028,6
4039,6
4129,6
4425,6
20878,6
4609,6
4983,6
5118,6
21502,6
21568,6
5244,6
6184,6
7496,6
8089,6
8160,6
8914,6
9527,6
10750,6
11025,6
11100,6
12775,6
12940,6
13184,6
13633,6
14389,6
16077,6
22,7
1148,7
1184,7
18225,7
18280,7
2006,7
18952,7
2764,7
19329,7
19781,7
4431,7
5827,7
6025,7
8873,7
9326,7
11945,7
12024,7
12215,7
12223,7
12489,7
12633,7
12641,7
12651,7
12683,7
12692,7
12725,7
12910,7
12980,7
12992,7
13003,7
13694,7
14476,7
14499,7
14805,7
15831,7
15932,7
15988,7
16123,7
160,8
167,8
169,8
16587,8
210,8
420,8
16815,8
16819,8
449,8
557,8
715,8
731,8
837,8
859,8
995,8
998,8
1011,8
1128,8
1137,8
1160,8
1176,8
1198,8
1245,8
1251,8
1258,8
1364,8
1367,8
17795,8
1554,8
1585,8
1638,8
1689,8
1861,8
18258,8
2112,8
2212,8
18721,8
2380,8
18828,8
2548,8
2708,8
2718,8
2748,8
2750,8
19357,8
19450,8
19644,8
19742,8
19787,8
3420,8
19815,8
19854,8
3545,8
3557,8
3602,8
3634,8
3637,8
3672,8
3738,8
3806,8
3840,8
20237,8
3994,8
20529,8
4155,8
20586,8
4216,8
20639,8
4304,8
4476,8
4494,8
20888,8
20947,8
21142,8
4765,8
21164,8
4788,8
21215,8
21238,8
21260,8
4930,8
21412,8
5095,8
5128,8
5407,8
5417,8
5438,8
5566,8
5575,8
5576,8
5741,8
5744,8
5993,8
6073,8
6105,8
6138,8
6172,8
6179,8
6181,8
6213,8
6257,8
6279,8
6293,8
6641,8
6837,8
6848,8
7115,8
7272,8
7338,8
7465,8
7495,8
7723,8
7730,8
7735,8
7954,8
8017,8
8030,8
8262,8
8394,8
8860,8
8892,8
8979,8
9278,8
9339,8
9486,8
9502,8
9647,8
9894,8
9963,8
10023,8
10097,8
10185,8
10381,8
10393,8
10601,8
10855,8
10919,8
10974,8
10980,8
11338,8
11479,8
11549,8
11569,8
11630,8
11633,8
11685,8
11733,8
11758,8
11904,8
12110,8
12115,8
12153,8
12240,8
12624,8
12715,8
13214,8
14983,8
15067,8
15704,8
15834,8
15851,8
16022,8
16221,8
16347,8
16510,9
19263,9
11954,9
140,10
16590,10
212,10
16665,10
16798,10
16817,10
16886,10
1284,10
1375,10
17773,10
1428,10
1438,10
1608,10
1658,10
1751,10
2048,10
18708,10
18713,10
2342,10
2429,10
19142,10
2919,10
2938,10
3631,10
3946,10
3958,10
4015,10
20453,10
20517,10
20546,10
20598,10
20651,10
20910,10
20949,10
21337,10
5048,10
5089,10
5342,10
5544,10
6244,10
6299,10
6420,10
6529,10
6670,10
6759,10
6787,10
6814,10
7404,10
7620,10
7752,10
8026,10
8032,10
8391,10
8399,10
8424,10
8457,10
8481,10
8582,10
8708,10
8794,10
8969,10
8981,10
8995,10
9034,10
9101,10
9237,10
9287,10
9605,10
9610,10
10436,10
10447,10
10840,10
10943,10
11034,10
11333,10
11452,10
11540,10
11567,10
11568,10
11570,10
11614,10
11644,10
11700,10
11713,10
11884,10
11898,10
11966,10
11978,10
12017,10
12031,10
12077,10
12149,10
12154,10
12258,10
12351,10
12380,10
12382,10
12391,10
12658,10
12860,10
13025,10
13165,10
13192,10
14569,10
15056,10
15094,10
15104,10
15295,10
15327,10
15769,10
16030,10
16055,10
16369,10
136,11
237,11
16777,11
16852,11
16853,11
16903,11
17058,11
889,11
903,11
955,11
17432,11
17906,11
17980,11
18095,11
1959,11
18421,11
2554,11
18994,11
18995,11
19478,11
19483,11
19557,11
3351,11
3449,11
3528,11
20021,11
3838,11
20259,11
20469,11
4165,11
4297,11
4513,11
20922,11
4555,11
5127,11
5176,11
5318,11
5323,11
5453,11
6603,11
6621,11
6922,11
7312,11
7314,11
7394,11
8137,11
8453,11
8681,11
8845,11
9923,11
10230,11
10693,11
11327,11
11447,11
11753,11
12461,11
12791,11
12848,11
13157,11
13243,11
13261,11
13458,11
13946,11
14220,11
14867,11
15246,11
15310,11
15551,11
16201,11
16214,11
343,12
16749,12
16975,12
684,12
17341,12
17342,12
1216,12
1519,12
1598,12
18396,12
18557,12
2206,12
2239,12
2760,12
3228,12
4099,12
4965,12
21523,12
21565,12
6941,12
7510,12
8306,12
9069,12
9398,12
9941,12
10107,12
10299,12
10367,12
11166,12
12003,12
12117,12
12462,12
12690,12
12760,12
12772,12
14146,12
14886,12
15415,12
15804,12
16093,12
16185,12
338,13
342,13
16762,13
16774,13
16787,13
16788,13
16794,13
16856,13
16926,13
16929,13
16932,13
16935,13
16957,13
16963,13
16970,13
16973,13
16985,13
17075,13
17083,13
718,13
17194,13
17201,13
17216,13
17224,13
17245,13
17256,13
17269,13
17274,13
17277,13
894,13
17279,13
17285,13
17304,13
17305,13
17335,13
991,13
17452,13
1201,13
1356,13
1499,13
1675,13
1680,13
18104,13
1731,13
18148,13
1809,13
1839,13
1845,13
1871,13
18257,13
18302,13
1951,13
18399,13
18443,13
18472,13
2118,13
2417,13
18835,13
2499,13
18992,13
2648,13
19163,13
2862,13
19273,13
19293,13
19373,13
19377,13
19432,13
19433,13
3078,13
3446,13
20409,13
4026,13
4031,13
20439,13
4156,13
20787,13
20829,13
20865,13
4524,13
4552,13
4595,13
4632,13
4648,13
4654,13
4708,13
4717,13
21187,13
4903,13
21391,13
5057,13
5160,13
5191,13
5288,13
5376,13
5408,13
5507,13
5561,13
5810,13
5850,13
5908,13
5964,13
6337,13
6346,13
6428,13
6541,13
6639,13
6716,13
6926,13
7011,13
7477,13
7521,13
7626,13
7632,13
7765,13
7802,13
7907,13
7966,13
8029,13
8044,13
8080,13
8102,13
8106,13
8141,13
8151,13
8186,13
8198,13
8240,13
8244,13
8252,13
8554,13
8592,13
8599,13
8602,13
8608,13
8635,13
8637,13
8662,13
8663,13
8667,13
8676,13
8725,13
9015,13
9051,13
9076,13
9315,13
9415,13
9515,13
9532,13
9628,13
9657,13
9704,13
9712,13
9755,13
9777,13
9847,13
10209,13
10255,13
10264,13
10265,13
10310,13
10352,13
10355,13
10455,13
10530,13
10608,13
10623,13
10642,13
10665,13
10695,13
10767,13
10779,13
10781,13
10905,13
11076,13
11175,13
11198,13
11202,13
11225,13
11260,13
11287,13
11352,13
11357,13
11390,13
11397,13
11460,13
11461,13
11487,13
11498,13
11545,13
11555,13
11558,13
11580,13
11658,13
12457,13
12472,13
12473,13
12563,13
12604,13
12609,13
12623,13
12755,13
12830,13
13039,13
13045,13
13649,13
13908,13
14012,13
14199,13
14739,13
14826,13
14881,13
14904,13
14912,13
15154,13
15171,13
15223,13
15306,13
15484,13
16088,13
16095,13
1226,14
17618,14
1948,14
18332,14
2247,14
18774,14
2965,14
2979,14
3204,14
19775,14
4625,14
5345,14
5985,14
6086,14
6581,14
6598,14
7355,14
8598,14
8623,14
8755,14
8835,14
9445,14
9674,14
9795,14
11444,14
15666,14
16171,14
16196,14
16398,15
16513,15
16656,15
16727,15
4182,15
4201,15
4343,15
9075,15
11299,15
11369,15
11504,15
11661,15
11997,15
16163,15
42,16
75,16
232,16
249,16
290,16
402,16
562,16
17001,16
17038,16
754,16
842,16
875,16
977,16
1085,16
1207,16
1212,16
1246,16
1312,16
1579,16
1715,16
18111,16
1880,16
1889,16
18323,16
2115,16
18604,16
2467,16
2550,16
2553,16
2606,16
19318,16
2954,16
19387,16
3034,16
3187,16
19807,16
3559,16
20186,16
20382,16
4071,16
20465,16
4267,16
4349,16
4603,16
4785,16
21177,16
5002,16
5134,16
21567,16
5471,16
6595,16
6632,16
6912,16
7104,16
7124,16
7406,16
7888,16
8105,16
8193,16
8903,16
9654,16
9680,16
10100,16
10640,16
10752,16
10876,16
10902,16
10959,16
11183,16
11265,16
11372,16
11866,16
11900,16
12011,16
12152,16
12208,16
12340,16
12355,16
12399,16
12424,16
12465,16
12490,16
12655,16
12689,16
12701,16
13190,16
13201,16
13242,16
13269,16
14418,16
15198,16
15329,16
15357,16
15584,16
16097,16
16279,16
24,17
37,17
16441,17
16480,17
98,17
138,17
16561,17
202,17
16912,17
17035,17
680,17
699,17
734,17
781,17
848,17
1003,17
1017,17
1117,17
1138,17
1157,17
17607,17
17672,17
17685,17
1311,17
1355,17
1366,17
17788,17
17811,17
1541,17
17967,17
1655,17
1752,17
1759,17
1768,17
1837,17
18307,17
2016,17
2188,17
18606,17
2227,17
2249,17
2252,17
2275,17
2276,17
2309,17
18830,17
2479,17
2539,17
2567,17
2602,17
2645,17
2687,17
2754,17
2820,17
2834,17
2866,17
2877,17
19374,17
19459,17
19639,17
19712,17
19790,17
19862,17
19957,17
3669,17
3680,17
3771,17
3801,17
3817,17
3870,17
3872,17
20319,17
20363,17
20374,17
20381,17
20480,17
20507,17
4142,17
4157,17
20567,17
20600,17
4258,17
4261,17
20655,17
20669,17
20673,17
20708,17
20712,17
4337,17
4341,17
20736,17
4358,17
4363,17
4370,17
20770,17
20793,17
20804,17
20879,17
4504,17
20927,17
20976,17
21034,17
21047,17
21175,17
21178,17
21208,17
21214,17
21233,17
21244,17
4892,17
21286,17
21295,17
4914,17
21300,17
4920,17
4954,17
5018,17
21406,17
5034,17
5051,17
21447,17
5072,17
5076,17
21460,17
5084,17
5313,17
5317,17
5327,17
5354,17
5538,17
5543,17
5555,17
5595,17
5602,17
5617,17
5654,17
5669,17
5679,17
5723,17
5758,17
5931,17
5991,17
6051,17
6078,17
6149,17
6211,17
6232,17
6242,17
6243,17
6310,17
6325,17
6496,17
6500,17
6504,17
6520,17
6552,17
6573,17
6668,17
6679,17
6711,17
6747,17
6850,17
7193,17
7261,17
7302,17
7398,17
7410,17
7432,17
7438,17
7444,17
7516,17
7762,17
7914,17
8296,17
8335,17
8337,17
8339,17
8388,17
8425,17
8487,17
8488,17
8530,17
8577,17
8742,17
8814,17
8915,17
8935,17
9003,17
9312,17
9334,17
9389,17
9566,17
9611,17
9807,17
10008,17
10027,17
10040,17
10089,17
10165,17
10227,17
10253,17
10459,17
10561,17
10856,17
10879,17
10923,17
10964,17
10966,17
10973,17
10983,17
11019,17
11028,17
11036,17
11046,17
11058,17
11128,17
11132,17
11308,17
11407,17
11429,17
11529,17
11578,17
11588,17
11622,17
11683,17
11684,17
11696,17
11754,17
11877,17
11993,17
12078,17
12079,17
12163,17
12169,17
12182,17
12294,17
12659,17
12705,17
13032,17
13110,17
14103,17
14630,17
14963,17
14995,17
15152,17
15188,17
15477,17
15482,17
15733,17
15797,17
16045,17
16244,17
45,18
16443,18
304,18
16688,18
372,18
387,18
393,18
401,18
424,18
436,18
16875,18
496,18
16925,18
558,18
16995,18
17048,18
682,18
733,18
748,18
768,18
17184,18
17212,18
853,18
17250,18
1000,18
17502,18
17506,18
17513,18
17562,18
17760,18
17863,18
17864,18
17866,18
17876,18
1562,18
17956,18
17960,18
17986,18
18017,18
18036,18
18071,18
18075,18
1771,18
1798,18
1801,18
18210,18
1836,18
1862,18
18313,18
1996,18
2024,18
18479,18
2159,18
18585,18
18660,18
2375,18
2500,18
18938,18
18962,18
2638,18
19136,18
19137,18
19181,18
2799,18
19256,18
2902,18
19381,18
3013,18
3072,18
19470,18
3095,18
3261,18
3264,18
19690,18
3320,18
19760,18
3381,18
3394,18
3409,18
3415,18
3491,18
3573,18
19964,18
20035,18
20114,18
3744,18
3747,18
3775,18
3797,18
3912,18
3991,18
20379,18
4033,18
4107,18
4135,18
4153,18
4167,18
20618,18
4303,18
4323,18
4369,18
20775,18
4477,18
20898,18
4591,18
21000,18
4623,18
21093,18
21097,18
4733,18
4748,18
4772,18
4848,18
21278,18
4933,18
4952,18
4964,18
4970,18
21376,18
21387,18
21404,18
21419,18
21429,18
21469,18
5091,18
5117,18
5177,18
5286,18
5291,18
5293,18
5303,18
5352,18
5411,18
5455,18
5611,18
5756,18
5955,18
5965,18
6056,18
6082,18
6085,18
6093,18
6331,18
6402,18
6410,18
6441,18
6442,18
6463,18
6630,18
6665,18
6815,18
6819,18
6928,18
7068,18
7253,18
7659,18
7747,18
7749,18
7789,18
7814,18
7867,18
7977,18
7983,18
8115,18
8130,18
8204,18
8205,18
8222,18
8361,18
8438,18
8472,18
8496,18
8497,18
8509,18
8512,18
8518,18
8685,18
8690,18
8691,18
8730,18
8778,18
8823,18
8932,18
8944,18
8947,18
8975,18
8998,18
9088,18
9246,18
9279,18
9285,18
9526,18
9557,18
9638,18
9850,18
9872,18
10238,18
10423,18
10429,18
10674,18
10676,18
10768,18
10784,18
10790,18
10867,18
11101,18
11144,18
11161,18
11237,18
11239,18
11253,18
11373,18
11402,18
11449,18
11492,18
11763,18
11872,18
11888,18
11915,18
11920,18
12054,18
12138,18
12146,18
12156,18
12195,18
12281,18
12298,18
12317,18
12449,18
12454,18
12485,18
12557,18
12579,18
12605,18
12767,18
12797,18
12834,18
12858,18
12965,18
13072,18
13124,18
13188,18
13265,18
13790,18
14504,18
14932,18
14982,18
15425,18
15464,18
15565,18
15713,18
15861,18
15894,18
15964,18
16037,18
16203,18
16216,18
16232,18
16621,19
16648,19
16761,19
441,19
16922,19
17042,19
725,19
767,19
17164,19
17199,19
1039,19
17518,19
1152,19
1193,19
17593,19
17770,19
17847,19
1477,19
17872,19
17899,19
1693,19
1789,19
1858,19
1916,19
1919,19
1949,19
1960,19
18445,19
2240,19
18686,19
2447,19
2462,19
2474,19
2742,19
19180,19
2810,19
2827,19
19307,19
2956,19
19344,19
3009,19
19412,19
3077,19
19734,19
3378,19
19831,19
3474,19
3534,19
3539,19
3542,19
19950,19
20013,19
3660,19
3982,19
4019,19
4067,19
20744,19
4447,19
20834,19
5042,19
5113,19
5141,19
5201,19
5237,19
5270,19
5272,19
5287,19
5328,19
5330,19
5358,19
5473,19
5609,19
5661,19
5670,19
5672,19
5719,19
5727,19
5780,19
5822,19
5910,19
6135,19
6361,19
6368,19
6511,19
6655,19
6708,19
6770,19
6810,19
6914,19
6961,19
7030,19
7366,19
7386,19
7539,19
7568,19
7576,19
7609,19
7627,19
7704,19
7710,19
7715,19
7733,19
7984,19
8069,19
8096,19
8177,19
8199,19
8428,19
8628,19
8666,19
8747,19
8806,19
9048,19
9064,19
9142,19
9978,19
10025,19
10049,19
10088,19
10128,19
10191,19
10347,19
10418,19
10545,19
10618,19
10638,19
10704,19
10847,19
10989,19
11048,19
11123,19
11752,19
11773,19
11946,19
11981,19
11982,19
12073,19
12093,19
12333,19
12395,19
12397,19
12400,19
12648,19
13046,19
13163,19
13404,19
14055,19
14156,19
14715,19
14843,19
14873,19
14984,19
15055,19
15467,19
15545,19
15717,19
16277,19
16390,20
16392,20
16393,20
16401,20
36,20
53,20
16437,20
71,20
83,20
16468,20
85,20
16469,20
86,20
16470,20
87,20
16471,20
16472,20
89,20
16473,20
108,20
16518,20
139,20
143,20
152,20
163,20
165,20
166,20
16653,20
16678,20
16679,20
16717,20
16726,20
423,20
16834,20
16835,20
16836,20
16837,20
16838,20
16839,20
461,20
470,20
16884,20
506,20
508,20
509,20
512,20
513,20
514,20
517,20
521,20
529,20
531,20
536,20
546,20
548,20
554,20
690,20
691,20
692,20
693,20
695,20
700,20
701,20
702,20
707,20
722,20
776,20
828,20
866,20
1065,20
1066,20
1090,20
1169,20
1170,20
17554,20
1234,20
1239,20
1244,20
1277,20
1298,20
1322,20
1326,20
1341,20
1342,20
1345,20
1363,20
1378,20
1382,20
1420,20
1471,20
1483,20
1496,20
1545,20
1546,20
1555,20
1567,20
1568,20
1586,20
1648,20
1653,20
1708,20
1714,20
1716,20
1763,20
1767,20
1769,20
1783,20
1797,20
1814,20
1820,20
1824,20
1873,20
2049,20
2153,20
2154,20
2163,20
2211,20
2213,20
2238,20
2332,20
2339,20
2340,20
2346,20
2347,20
2348,20
2385,20
2391,20
2396,20
2397,20
2440,20
2482,20
2494,20
2579,20
2584,20
2591,20
2608,20
2771,20
2772,20
2773,20
2779,20
2781,20
2787,20
2809,20
2849,20
2886,20
2908,20
2915,20
2928,20
3580,20
3601,20
3647,20
3651,20
3674,20
3734,20
3750,20
3757,20
3763,20
3764,20
3765,20
3774,20
3787,20
3788,20
3807,20
3808,20
3858,20
3875,20
3905,20
3917,20
3944,20
4025,20
20514,20
4144,20
4177,20
4193,20
4210,20
4220,20
4228,20
4240,20
4241,20
4245,20
4253,20
4285,20
4331,20
4344,20
4380,20
4384,20
4387,20
4388,20
4389,20
4397,20
4398,20
4399,20
4412,20
4439,20
4440,20
4446,20
4452,20
4454,20
4459,20
4523,20
4560,20
4613,20
4780,20
4801,20
4821,20
4900,20
4956,20
21372,20
4990,20
4991,20
4998,20
5012,20
5021,20
5054,20
5083,20
5085,20
5086,20
5346,20
5414,20
5502,20
5522,20
5528,20
5546,20
5593,20
5603,20
5604,20
5662,20
5663,20
5687,20
5701,20
5707,20
5720,20
5721,20
5722,20
5729,20
5742,20
5901,20
5914,20
5938,20
5960,20
6033,20
6043,20
6088,20
6154,20
6155,20
6205,20
6235,20
6252,20
6275,20
6280,20
6295,20
6305,20
6324,20
6457,20
6460,20
6474,20
6506,20
6509,20
6514,20
6528,20
6568,20
6572,20
6575,20
6629,20
6647,20
6673,20
6683,20
6684,20
6685,20
6686,20
6705,20
6709,20
6730,20
6733,20
6739,20
6741,20
6761,20
6773,20
6776,20
6777,20
6794,20
6801,20
6802,20
6825,20
6827,20
6861,20
6875,20
6881,20
6917,20
6931,20
7076,20
7077,20
7132,20
7146,20
7148,20
7167,20
7235,20
7250,20
7266,20
7267,20
7275,20
7277,20
7278,20
7279,20
7286,20
7297,20
7320,20
7346,20
7385,20
7413,20
7474,20
7487,20
7488,20
7498,20
7517,20
7518,20
7519,20
7520,20
7622,20
7657,20
7681,20
7682,20
7702,20
7709,20
7732,20
7746,20
7761,20
7766,20
7768,20
7776,20
7782,20
7835,20
7837,20
7840,20
7845,20
7850,20
7851,20
7861,20
7894,20
7913,20
7942,20
7955,20
7956,20
7958,20
7990,20
8016,20
8028,20
8269,20
8378,20
8426,20
8490,20
8491,20
8501,20
8502,20
8555,20
8556,20
8724,20
8736,20
8785,20
8788,20
8808,20
8898,20
8908,20
8912,20
8928,20
8930,20
8968,20
9030,20
9044,20
9056,20
9074,20
9116,20
9117,20
9240,20
9255,20
9266,20
9271,20
9272,20
9306,20
9313,20
9335,20
9354,20
9369,20
9385,20
9422,20
9477,20
9503,20
9530,20
9531,20
9547,20
9551,20
9577,20
9578,20
9580,20
9587,20
9588,20
9612,20
9613,20
9671,20
9827,20
9868,20
9875,20
9878,20
9901,20
9902,20
9936,20
9992,20
9993,20
10061,20
10074,20
10076,20
10092,20
10109,20
10162,20
10163,20
10186,20
10242,20
10243,20
10402,20
10439,20
10484,20
10542,20
10565,20
11057,20
11098,20
11154,20
11428,20
11433,20
11476,20
11571,20
11572,20
11628,20
11756,20
11908,20
11930,20
11994,20
12001,20
12036,20
12064,20
12067,20
12119,20
12128,20
12184,20
12185,20
12227,20
12304,20
12580,20
12897,20
12962,20
13006,20
13059,20
13126,20
13204,20
13223,20
13224,20
14166,20
14168,20
14316,20
14402,20
14545,20
14547,20
14549,20
14550,20
14551,20
14586,20
14751,20
14934,20
15012,20
15032,20
15077,20
15078,20
15082,20
15118,20
15157,20
15193,20
15197,20
15208,20
15258,20
15283,20
15299,20
15300,20
15457,20
15496,20
15637,20
15688,20
15702,20
15707,20
15708,20
15709,20
15759,20
15780,20
15897,20
15901,20
15902,20
15930,20
15933,20
15934,20
16003,20
1044,21
1498,21
17907,21
1917,21
2001,21
2109,21
2792,21
3273,21
3277,21
3466,21
3505,21
3564,21
3597,21
3630,21
3867,21
4075,21
4098,21
4146,21
4192,21
4266,21
4773,21
6075,21
6376,21
6481,21
6507,21
7102,21
7824,21
8314,21
8861,21
9181,21
9202,21
9408,21
9706,21
9707,21
9734,21
9760,21
9761,21
9771,21
10041,21
10342,21
10398,21
10648,21
10702,21
10703,21
11205,21
11243,21
11270,21
12201,21
12394,21
12432,21
12524,21
12878,21
13966,21
14903,21
14926,21
15020,21
15121,21
15194,21
15396,21
15406,21
15429,21
15438,21
15451,21
15528,21
15547,21
15581,21
15913,21
16400,22
16422,22
16432,22
151,22
16719,22
388,22
410,22
16807,22
16808,22
16850,22
16911,22
534,22
16918,22
538,22
539,22
739,22
780,22
17558,22
1225,22
1271,22
17661,22
1288,22
1301,22
1328,22
17791,22
1446,22
1449,22
17848,22
17975,22
1633,22
18166,22
1872,22
18308,22
2167,22
2234,22
2335,22
2437,22
18832,22
2478,22
2488,22
2518,22
2519,22
2558,22
18955,22
2613,22
18997,22
2700,22
2756,22
19178,22
2807,22
2825,22
2826,22
19304,22
2958,22
19365,22
19375,22
19410,22
19440,22
19466,22
19474,22
19784,22
19812,22
3713,22
3755,22
3874,22
3900,22
20432,22
20657,22
20670,22
4361,22
20746,22
20753,22
4385,22
20802,22
4420,22
4554,22
21192,22
21196,22
21203,22
21222,22
4972,22
5013,22
5043,22
5078,22
21488,22
5105,22
